<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.ETH/USD;60;20210819;220000;3053.0100000;3139.7900000;3047.1600000;3133.4300000;3459
BTSX.ETH/USD;60;20210819;230000;3134.7300000;3167.1000000;3130.7100000;3149.0000000;5580
BTSX.ETH/USD;60;20210820;000000;3149.5000000;3166.5300000;3146.0000000;3157.4300000;3938
BTSX.ETH/USD;60;20210820;010000;3160.1300000;3173.5400000;3146.0000000;3165.3100000;1190
BTSX.ETH/USD;60;20210820;020000;3167.4100000;3179.1600000;3148.5500000;3170.9700000;1215
BTSX.ETH/USD;60;20210820;030000;3173.2300000;3189.4100000;3158.0500000;3185.1800000;1785
BTSX.ETH/USD;60;20210820;040000;3184.7600000;3245.0000000;3179.8700000;3228.8600000;2059
BTSX.ETH/USD;60;20210820;050000;3232.0500000;3244.4200000;3214.0400000;3238.0300000;2029
BTSX.ETH/USD;60;20210820;060000;3234.0200000;3242.8600000;3225.4000000;3230.3300000;4308
BTSX.ETH/USD;60;20210820;070000;3236.0400000;3236.0400000;3210.1700000;3216.6800000;355
BTSX.ETH/USD;60;20210820;080000;3220.6000000;3231.1200000;3209.6700000;3226.2100000;666
BTSX.ETH/USD;60;20210820;090000;3224.0800000;3228.9900000;3204.0800000;3226.9200000;581
BTSX.ETH/USD;60;20210820;100000;3229.1700000;3236.9500000;3215.3700000;3227.2100000;452
BTSX.ETH/USD;60;20210820;110000;3228.5100000;3233.4000000;3206.9700000;3216.5900000;6240
BTSX.ETH/USD;60;20210820;120000;3217.5400000;3227.9500000;3185.6500000;3199.9800000;1397
BTSX.ETH/USD;60;20210820;130000;3199.1200000;3218.2400000;3195.1200000;3207.5000000;758
BTSX.ETH/USD;60;20210820;140000;3207.2000000;3226.5000000;3204.0000000;3217.9500000;278
BTSX.ETH/USD;60;20210820;150000;3216.7600000;3216.7600000;3200.0000000;3206.0000000;291
BTSX.ETH/USD;60;20210820;160000;3209.3700000;3242.2100000;3205.0000000;3236.7800000;620
BTSX.ETH/USD;60;20210820;170000;3237.0800000;3263.3100000;3227.8300000;3262.0700000;1947
BTSX.ETH/USD;60;20210820;180000;3260.0000000;3305.0900000;3252.0500000;3282.8100000;5777
BTSX.ETH/USD;60;20210820;190000;3283.8800000;3291.5900000;3261.9900000;3284.5900000;2321
BTSX.ETH/USD;60;20210820;200000;3285.0700000;3302.0000000;3244.8900000;3266.8000000;1232
BTSX.ETH/USD;60;20210820;210000;3265.1000000;3276.5300000;3249.1300000;3250.7300000;546
BTSX.ETH/USD;60;20210820;220000;3251.2000000;3258.1000000;3219.2000000;3236.1200000;684
BTSX.ETH/USD;60;20210820;230000;3236.5600000;3260.3900000;3236.5600000;3254.7700000;774
BTSX.ETH/USD;60;20210821;000000;3251.7400000;3279.2600000;3246.9200000;3259.8700000;6432
BTSX.ETH/USD;60;20210821;010000;3259.0100000;3300.0000000;3259.0100000;3292.8300000;444
BTSX.ETH/USD;60;20210821;020000;3291.6700000;3294.2600000;3248.7400000;3259.9900000;889
BTSX.ETH/USD;60;20210821;030000;3264.8200000;3288.6300000;3258.9400000;3285.6400000;263
BTSX.ETH/USD;60;20210821;040000;3283.5400000;3285.7500000;3238.1400000;3250.9100000;331
BTSX.ETH/USD;60;20210821;050000;3247.9300000;3271.0000000;3239.1700000;3267.0300000;200
BTSX.ETH/USD;60;20210821;060000;3267.2300000;3285.0100000;3261.4400000;3266.0200000;245
BTSX.ETH/USD;60;20210821;070000;3265.5100000;3284.4400000;3257.2000000;3279.5800000;186
BTSX.ETH/USD;60;20210821;080000;3279.2700000;3283.0000000;3257.8500000;3272.2600000;388
BTSX.ETH/USD;60;20210821;090000;3269.3300000;3309.9100000;3269.3300000;3291.5800000;895
BTSX.ETH/USD;60;20210821;100000;3292.1900000;3292.1900000;3271.2300000;3278.0700000;465
BTSX.ETH/USD;60;20210821;110000;3281.7600000;3297.3500000;3267.1300000;3295.5700000;370
BTSX.ETH/USD;60;20210821;120000;3295.5700000;3312.5300000;3284.1800000;3289.2100000;495
BTSX.ETH/USD;60;20210821;130000;3286.4600000;3293.5600000;3275.6100000;3284.2400000;207
BTSX.ETH/USD;60;20210821;140000;3284.2400000;3307.9400000;3280.1000000;3299.1700000;216
BTSX.ETH/USD;60;20210821;150000;3299.3300000;3304.7600000;3242.4900000;3254.9600000;3796
BTSX.ETH/USD;60;20210821;160000;3250.5100000;3297.1900000;3250.1300000;3293.1700000;202
BTSX.ETH/USD;60;20210821;170000;3293.1700000;3299.3400000;3279.1100000;3285.0900000;303
BTSX.ETH/USD;60;20210821;180000;3284.9500000;3286.7700000;3257.8100000;3263.5800000;261
BTSX.ETH/USD;60;20210821;190000;3261.9800000;3282.3800000;3259.6200000;3276.4300000;217
BTSX.ETH/USD;60;20210821;200000;3275.0000000;3295.3400000;3265.4000000;3290.4400000;304
BTSX.ETH/USD;60;20210821;210000;3290.3300000;3292.3000000;3269.5600000;3279.4800000;349
BTSX.ETH/USD;60;20210821;220000;3281.3000000;3281.3000000;3251.5400000;3264.5100000;588
BTSX.ETH/USD;60;20210821;230000;3264.4700000;3265.7100000;3209.1500000;3215.8000000;1551
BTSX.ETH/USD;60;20210822;000000;3217.2400000;3237.8900000;3212.7400000;3230.5500000;383
BTSX.ETH/USD;60;20210822;010000;3230.5500000;3258.5800000;3224.6000000;3252.6800000;645
BTSX.ETH/USD;60;20210822;020000;3258.6000000;3264.4700000;3237.4400000;3253.8200000;157
BTSX.ETH/USD;60;20210822;030000;3257.1600000;3258.9100000;3225.0100000;3226.1500000;222
BTSX.ETH/USD;60;20210822;040000;3226.2300000;3252.9100000;3220.0000000;3247.0200000;150
BTSX.ETH/USD;60;20210822;050000;3247.0200000;3259.8900000;3238.0700000;3252.8200000;43
BTSX.ETH/USD;60;20210822;060000;3249.0900000;3249.2500000;3223.8000000;3229.8300000;73
BTSX.ETH/USD;60;20210822;070000;3228.3300000;3238.2000000;3218.0400000;3228.0700000;227
BTSX.ETH/USD;60;20210822;080000;3228.0700000;3246.7900000;3228.0700000;3245.7600000;122
BTSX.ETH/USD;60;20210822;090000;3248.4100000;3250.1300000;3227.4500000;3229.6000000;47
BTSX.ETH/USD;60;20210822;100000;3236.3000000;3271.9900000;3232.8400000;3259.0400000;612
BTSX.ETH/USD;60;20210822;110000;3261.5000000;3275.6200000;3260.4000000;3265.7700000;200
BTSX.ETH/USD;60;20210822;120000;3266.1300000;3271.8000000;3244.1900000;3251.8900000;434
BTSX.ETH/USD;60;20210822;130000;3260.7400000;3276.4300000;3258.4400000;3267.1500000;249
BTSX.ETH/USD;60;20210822;140000;3269.4900000;3272.5200000;3250.7600000;3253.4900000;371
BTSX.ETH/USD;60;20210822;150000;3254.0600000;3262.9100000;3250.6600000;3258.0300000;71
BTSX.ETH/USD;60;20210822;160000;3258.0300000;3263.0600000;3236.1100000;3238.1500000;214
BTSX.ETH/USD;60;20210822;170000;3237.7300000;3241.1800000;3219.0000000;3234.8200000;562
BTSX.ETH/USD;60;20210822;180000;3234.5900000;3240.5900000;3161.3400000;3166.7800000;1416
BTSX.ETH/USD;60;20210822;190000;3166.5800000;3189.7800000;3153.2800000;3182.0000000;2190
BTSX.ETH/USD;60;20210822;200000;3181.8900000;3195.6300000;3160.0100000;3179.5400000;564
BTSX.ETH/USD;60;20210822;210000;3179.0200000;3189.7100000;3170.6700000;3179.2700000;104
BTSX.ETH/USD;60;20210822;220000;3177.8700000;3177.8700000;3130.0000000;3156.1900000;1493
BTSX.ETH/USD;60;20210822;230000;3152.8400000;3178.2300000;3151.0800000;3177.2300000;248
BTSX.ETH/USD;60;20210823;000000;3175.6000000;3175.6000000;3136.6300000;3156.3100000;235
BTSX.ETH/USD;60;20210823;010000;3153.1900000;3172.4600000;3143.5600000;3170.0000000;204
BTSX.ETH/USD;60;20210823;020000;3163.9800000;3219.1100000;3163.9800000;3216.1600000;278
BTSX.ETH/USD;60;20210823;030000;3218.9900000;3257.8300000;3213.6900000;3241.5500000;1104
BTSX.ETH/USD;60;20210823;040000;3242.3300000;3262.1000000;3234.1200000;3250.4100000;398
BTSX.ETH/USD;60;20210823;050000;3255.2300000;3273.9900000;3248.1800000;3263.9100000;902
BTSX.ETH/USD;60;20210823;060000;3266.6600000;3307.8700000;3258.1500000;3300.2600000;1395
BTSX.ETH/USD;60;20210823;070000;3302.8800000;3362.8200000;3302.8800000;3343.4100000;2831
BTSX.ETH/USD;60;20210823;080000;3345.0000000;3359.3000000;3342.6400000;3348.6200000;1123
BTSX.ETH/USD;60;20210823;090000;3350.3300000;3354.3500000;3320.3100000;3329.3300000;1559
BTSX.ETH/USD;60;20210823;100000;3333.0700000;3343.6900000;3322.3500000;3330.6300000;745
BTSX.ETH/USD;60;20210823;110000;3330.6300000;3334.1200000;3315.0800000;3326.1300000;3614
BTSX.ETH/USD;60;20210823;120000;3327.2700000;3341.1300000;3320.0000000;3334.8300000;509
BTSX.ETH/USD;60;20210823;130000;3334.8000000;3355.0000000;3332.5700000;3353.0000000;1219
BTSX.ETH/USD;60;20210823;140000;3354.1300000;3368.3800000;3319.5700000;3333.2100000;4320
BTSX.ETH/USD;60;20210823;150000;3333.2100000;3353.2700000;3323.7300000;3345.0000000;188
BTSX.ETH/USD;60;20210823;160000;3347.2500000;3352.6600000;3337.7300000;3343.6400000;458
BTSX.ETH/USD;60;20210823;170000;3342.6100000;3352.6300000;3330.8100000;3345.5300000;516
BTSX.ETH/USD;60;20210823;180000;3342.8700000;3381.4400000;3302.3300000;3313.6800000;1702
BTSX.ETH/USD;60;20210823;190000;3312.4100000;3338.4100000;3300.3700000;3325.6300000;1613
BTSX.ETH/USD;60;20210823;200000;3329.0800000;3355.0000000;3321.1200000;3352.6000000;1165
BTSX.ETH/USD;60;20210823;210000;3352.7200000;3358.3500000;3329.3000000;3333.5500000;1212
BTSX.ETH/USD;60;20210823;220000;3330.8700000;3342.4600000;3318.4000000;3327.9200000;356
BTSX.ETH/USD;60;20210823;230000;3327.6300000;3327.6300000;3304.4000000;3310.8200000;743
BTSX.ETH/USD;60;20210824;000000;3309.5200000;3345.2500000;3280.0000000;3341.5900000;738
BTSX.ETH/USD;60;20210824;010000;3339.9700000;3345.2900000;3327.3800000;3339.7100000;185
BTSX.ETH/USD;60;20210824;020000;3338.8700000;3338.8700000;3324.6700000;3336.2400000;481
BTSX.ETH/USD;60;20210824;030000;3333.0900000;3335.7100000;3315.8400000;3317.2500000;109
BTSX.ETH/USD;60;20210824;040000;3326.2100000;3351.0000000;3295.1000000;3312.5100000;351
BTSX.ETH/USD;60;20210824;050000;3314.3900000;3315.5800000;3281.5600000;3295.0000000;873
BTSX.ETH/USD;60;20210824;060000;3292.5500000;3307.0500000;3292.5500000;3305.9600000;57
BTSX.ETH/USD;60;20210824;070000;3308.5300000;3326.1600000;3308.2100000;3323.6600000;59
BTSX.ETH/USD;60;20210824;080000;3325.0100000;3343.1200000;3317.3500000;3338.2300000;286
BTSX.ETH/USD;60;20210824;090000;3337.1800000;3350.3900000;3330.2300000;3335.8700000;308
BTSX.ETH/USD;60;20210824;100000;3335.8700000;3354.6700000;3324.6200000;3350.8500000;440
BTSX.ETH/USD;60;20210824;110000;3351.1000000;3361.1300000;3342.9900000;3350.9600000;1315
BTSX.ETH/USD;60;20210824;120000;3350.7900000;3355.0000000;3332.6500000;3336.7200000;661
BTSX.ETH/USD;60;20210824;130000;3336.5800000;3338.0000000;3321.6900000;3326.6500000;563
BTSX.ETH/USD;60;20210824;140000;3327.9000000;3343.9300000;3308.2700000;3310.3300000;454
BTSX.ETH/USD;60;20210824;150000;3309.3900000;3326.3600000;3299.0200000;3323.8700000;529
BTSX.ETH/USD;60;20210824;160000;3320.3300000;3323.5800000;3299.6500000;3318.5600000;658
BTSX.ETH/USD;60;20210824;170000;3320.2800000;3320.2800000;3242.0000000;3250.1200000;3562
BTSX.ETH/USD;60;20210824;180000;3248.7300000;3254.2100000;3219.6900000;3237.5000000;1974
BTSX.ETH/USD;60;20210824;190000;3237.8700000;3243.7800000;3200.7300000;3210.5400000;1137
BTSX.ETH/USD;60;20210824;200000;3210.5400000;3210.5400000;3145.1700000;3167.7000000;4553
BTSX.ETH/USD;60;20210824;210000;3166.1300000;3201.1400000;3159.7400000;3178.8000000;1107
BTSX.ETH/USD;60;20210824;220000;3177.9800000;3190.5200000;3163.8200000;3188.9100000;491
BTSX.ETH/USD;60;20210824;230000;3186.2500000;3229.6800000;3170.0000000;3217.1200000;1246
BTSX.ETH/USD;60;20210825;000000;3215.1000000;3221.2800000;3189.3600000;3218.7300000;528
BTSX.ETH/USD;60;20210825;010000;3216.5100000;3220.8600000;3177.5400000;3195.4400000;221
BTSX.ETH/USD;60;20210825;020000;3196.8100000;3225.0000000;3193.3100000;3214.0200000;99
BTSX.ETH/USD;60;20210825;030000;3212.1900000;3218.7900000;3166.9800000;3175.6800000;402
BTSX.ETH/USD;60;20210825;040000;3174.2000000;3213.4600000;3174.2000000;3195.3000000;627
BTSX.ETH/USD;60;20210825;050000;3194.6000000;3204.1600000;3169.3100000;3204.1400000;405
BTSX.ETH/USD;60;20210825;060000;3205.2500000;3217.4400000;3190.8600000;3205.6200000;236
BTSX.ETH/USD;60;20210825;070000;3205.4000000;3208.4400000;3175.6000000;3177.1700000;151
BTSX.ETH/USD;60;20210825;080000;3175.4800000;3190.4600000;3161.4200000;3176.1300000;246
BTSX.ETH/USD;60;20210825;090000;3180.5300000;3216.6300000;3180.5300000;3213.8200000;244
BTSX.ETH/USD;60;20210825;100000;3215.3800000;3224.3300000;3201.1800000;3202.3700000;202
BTSX.ETH/USD;60;20210825;110000;3207.2000000;3212.1600000;3174.0400000;3184.0300000;368
BTSX.ETH/USD;60;20210825;120000;3185.2200000;3187.8600000;3101.0300000;3101.0300000;1690
BTSX.ETH/USD;60;20210825;130000;3102.9200000;3119.9900000;3077.8100000;3097.3400000;1782
BTSX.ETH/USD;60;20210825;140000;3097.6900000;3131.5900000;3094.7200000;3127.6300000;889
BTSX.ETH/USD;60;20210825;150000;3126.0500000;3142.7300000;3113.0800000;3140.8400000;1125
BTSX.ETH/USD;60;20210825;160000;3139.2700000;3155.0200000;3115.7600000;3150.3200000;1178
BTSX.ETH/USD;60;20210825;170000;3150.0400000;3161.0000000;3119.8600000;3132.7700000;780
BTSX.ETH/USD;60;20210825;180000;3134.7900000;3193.1300000;3105.6200000;3189.6100000;1676
BTSX.ETH/USD;60;20210825;190000;3190.3300000;3227.7700000;3174.8500000;3219.2800000;1586
BTSX.ETH/USD;60;20210825;200000;3219.3000000;3231.6900000;3204.5000000;3216.5600000;842
BTSX.ETH/USD;60;20210825;210000;3216.7100000;3241.0900000;3204.1700000;3224.8200000;1611
BTSX.ETH/USD;60;20210825;220000;3226.6600000;3241.1900000;3220.9000000;3233.3300000;247
BTSX.ETH/USD;60;20210825;230000;3233.8200000;3249.9900000;3206.7100000;3216.6000000;980
BTSX.ETH/USD;60;20210826;000000;3218.3000000;3241.1600000;3200.0000000;3209.3600000;344
BTSX.ETH/USD;60;20210826;010000;3208.7100000;3225.1200000;3204.8600000;3222.8600000;237
BTSX.ETH/USD;60;20210826;020000;3228.1800000;3236.9300000;3212.3100000;3217.8700000;333
BTSX.ETH/USD;60;20210826;030000;3218.5500000;3239.2600000;3209.5200000;3230.8500000;131
BTSX.ETH/USD;60;20210826;040000;3226.9800000;3256.0200000;3209.0500000;3246.6900000;514
BTSX.ETH/USD;60;20210826;050000;3249.2000000;3252.0300000;3212.0100000;3212.3800000;202
BTSX.ETH/USD;60;20210826;060000;3210.5400000;3223.0500000;3209.4800000;3212.5200000;211
BTSX.ETH/USD;60;20210826;070000;3213.3800000;3213.3800000;3140.6700000;3145.8000000;870
BTSX.ETH/USD;60;20210826;080000;3145.7900000;3166.1100000;3136.2000000;3157.0800000;139
BTSX.ETH/USD;60;20210826;090000;3154.4600000;3167.1600000;3107.0000000;3121.6700000;360
BTSX.ETH/USD;60;20210826;100000;3116.0400000;3131.0400000;3090.0000000;3095.1800000;7682
BTSX.ETH/USD;60;20210826;110000;3091.4700000;3120.3300000;3059.7100000;3102.0000000;12331
BTSX.ETH/USD;60;20210826;120000;3102.0000000;3115.7800000;3084.1100000;3100.0000000;5902
BTSX.ETH/USD;60;20210826;130000;3100.7100000;3107.9800000;3082.9300000;3085.1400000;275
BTSX.ETH/USD;60;20210826;140000;3082.1800000;3110.0000000;3076.9200000;3098.6200000;414
BTSX.ETH/USD;60;20210826;150000;3099.4300000;3117.8600000;3088.2800000;3088.2800000;572
BTSX.ETH/USD;60;20210826;160000;3087.0600000;3130.0000000;3055.0000000;3098.8000000;899
BTSX.ETH/USD;60;20210826;170000;3103.7400000;3130.0000000;3094.2200000;3126.2500000;672
BTSX.ETH/USD;60;20210826;180000;3126.3900000;3149.1500000;3109.8800000;3119.6100000;650
BTSX.ETH/USD;60;20210826;190000;3116.7900000;3134.3800000;3094.4000000;3103.0600000;699
BTSX.ETH/USD;60;20210826;200000;3103.9200000;3118.1200000;3076.9100000;3111.7400000;1491
BTSX.ETH/USD;60;20210826;210000;3111.0400000;3125.9700000;3109.4400000;3117.3900000;215
BTSX.ETH/USD;60;20210826;220000;3113.8900000;3134.2400000;3095.0500000;3121.9700000;149
BTSX.ETH/USD;60;20210826;230000;3125.0000000;3126.2500000;3097.7600000;3110.0600000;550
BTSX.ETH/USD;60;20210827;000000;3111.0500000;3122.8600000;3105.9600000;3118.1000000;174
BTSX.ETH/USD;60;20210827;010000;3120.6300000;3142.8900000;3120.5800000;3135.9100000;163
BTSX.ETH/USD;60;20210827;020000;3139.2600000;3148.0000000;3122.9400000;3124.8100000;140
BTSX.ETH/USD;60;20210827;030000;3123.8700000;3134.8100000;3088.8800000;3093.4800000;181
BTSX.ETH/USD;60;20210827;040000;3094.0900000;3115.1700000;3062.0000000;3113.5800000;2649
BTSX.ETH/USD;60;20210827;050000;3117.7000000;3145.3900000;3116.4000000;3118.5700000;1660
BTSX.ETH/USD;60;20210827;060000;3125.1500000;3129.5100000;3110.0000000;3110.0000000;72
BTSX.ETH/USD;60;20210827;070000;3112.4500000;3113.3100000;3082.8400000;3094.9800000;129
BTSX.ETH/USD;60;20210827;080000;3093.0100000;3104.5300000;3075.5600000;3102.1600000;2535
BTSX.ETH/USD;60;20210827;090000;3103.7200000;3118.7600000;3098.9400000;3110.4300000;413
BTSX.ETH/USD;60;20210827;100000;3111.6500000;3117.8500000;3102.8600000;3108.3700000;304
BTSX.ETH/USD;60;20210827;110000;3109.8900000;3129.6000000;3095.0000000;3129.0800000;497
BTSX.ETH/USD;60;20210827;120000;3124.8800000;3130.8200000;3108.4400000;3112.6300000;383
BTSX.ETH/USD;60;20210827;130000;3112.0100000;3121.2100000;3103.5500000;3111.0200000;540
BTSX.ETH/USD;60;20210827;140000;3111.0000000;3125.2600000;3110.9400000;3121.4900000;596
BTSX.ETH/USD;60;20210827;150000;3119.7300000;3174.6500000;3118.0000000;3164.3900000;1116
BTSX.ETH/USD;60;20210827;160000;3160.5000000;3166.9800000;3148.0900000;3159.5300000;309
BTSX.ETH/USD;60;20210827;170000;3157.5000000;3173.6800000;3133.9600000;3168.7600000;3873
BTSX.ETH/USD;60;20210827;180000;3168.7700000;3245.9900000;3168.0000000;3228.1700000;6106
BTSX.ETH/USD;60;20210827;190000;3230.3600000;3250.0000000;3219.0300000;3241.6200000;6552
BTSX.ETH/USD;60;20210827;200000;3243.6700000;3250.2800000;3225.0000000;3235.1000000;450
BTSX.ETH/USD;60;20210827;210000;3234.5600000;3246.2500000;3231.3800000;3231.8500000;1253
BTSX.ETH/USD;60;20210827;220000;3237.6900000;3242.1500000;3228.8700000;3231.4100000;201
BTSX.ETH/USD;60;20210827;230000;3228.9600000;3245.6400000;3227.1500000;3235.0000000;706
BTSX.ETH/USD;60;20210828;000000;3235.0000000;3277.0000000;3225.4600000;3263.7300000;1670
BTSX.ETH/USD;60;20210828;010000;3264.8400000;3280.0000000;3261.5200000;3276.4600000;462
BTSX.ETH/USD;60;20210828;020000;3276.4600000;3278.1700000;3255.5200000;3276.0700000;350
BTSX.ETH/USD;60;20210828;030000;3276.0800000;3283.4700000;3263.2800000;3276.6800000;207
BTSX.ETH/USD;60;20210828;040000;3271.6700000;3288.7100000;3260.0100000;3271.0800000;376
BTSX.ETH/USD;60;20210828;050000;3271.3800000;3271.3800000;3254.9900000;3262.4400000;110
BTSX.ETH/USD;60;20210828;060000;3261.2100000;3262.2200000;3242.8600000;3249.0300000;234
BTSX.ETH/USD;60;20210828;070000;3248.7500000;3257.5900000;3242.9900000;3244.8800000;120
BTSX.ETH/USD;60;20210828;080000;3249.1200000;3260.0000000;3244.7300000;3250.3800000;204
BTSX.ETH/USD;60;20210828;090000;3249.4300000;3253.3300000;3237.1300000;3245.7100000;1319
BTSX.ETH/USD;60;20210828;100000;3241.5500000;3255.0000000;3228.4000000;3247.9400000;236
BTSX.ETH/USD;60;20210828;110000;3246.8700000;3246.8700000;3230.0000000;3233.1200000;249
BTSX.ETH/USD;60;20210828;120000;3233.2800000;3250.0800000;3233.2800000;3241.2300000;308
BTSX.ETH/USD;60;20210828;130000;3239.3800000;3259.0600000;3239.3700000;3252.0100000;138
BTSX.ETH/USD;60;20210828;140000;3247.9100000;3250.7100000;3239.4500000;3242.4000000;78
BTSX.ETH/USD;60;20210828;150000;3241.5500000;3243.1000000;3211.0600000;3226.2100000;329
BTSX.ETH/USD;60;20210828;160000;3227.1200000;3250.0600000;3220.7700000;3245.0100000;373
BTSX.ETH/USD;60;20210828;170000;3242.8800000;3242.8800000;3224.7100000;3228.8300000;277
BTSX.ETH/USD;60;20210828;180000;3231.0600000;3235.4400000;3214.9500000;3228.9300000;182
BTSX.ETH/USD;60;20210828;190000;3228.7800000;3248.0000000;3221.2600000;3246.4600000;196
BTSX.ETH/USD;60;20210828;200000;3247.0400000;3268.2800000;3237.7500000;3248.4500000;201
BTSX.ETH/USD;60;20210828;210000;3252.7800000;3252.7800000;3243.7700000;3246.5500000;164
BTSX.ETH/USD;60;20210828;220000;3249.6400000;3251.7300000;3241.1600000;3241.1600000;41
BTSX.ETH/USD;60;20210828;230000;3240.7500000;3240.7500000;3221.9000000;3233.8200000;257
BTSX.ETH/USD;60;20210829;000000;3231.1700000;3241.3700000;3228.0000000;3236.5700000;245
BTSX.ETH/USD;60;20210829;010000;3241.3900000;3250.0000000;3237.3900000;3250.0000000;132
BTSX.ETH/USD;60;20210829;020000;3253.2800000;3255.8000000;3232.4400000;3234.4100000;5413
BTSX.ETH/USD;60;20210829;030000;3237.3500000;3247.7400000;3236.6800000;3245.0000000;125
BTSX.ETH/USD;60;20210829;040000;3248.0700000;3285.2600000;3235.9900000;3285.2600000;152
BTSX.ETH/USD;60;20210829;050000;3284.9900000;3288.0000000;3262.5900000;3270.0200000;85
BTSX.ETH/USD;60;20210829;060000;3277.1500000;3277.1500000;3223.2800000;3229.9100000;116
BTSX.ETH/USD;60;20210829;070000;3229.6700000;3234.1800000;3160.4100000;3183.0400000;752
BTSX.ETH/USD;60;20210829;080000;3183.0300000;3191.0200000;3152.1900000;3181.9300000;529
BTSX.ETH/USD;60;20210829;090000;3177.8800000;3200.1800000;3173.3400000;3192.2900000;195
BTSX.ETH/USD;60;20210829;100000;3190.0000000;3204.0000000;3188.5700000;3195.8200000;292
BTSX.ETH/USD;60;20210829;110000;3195.5100000;3211.2500000;3194.3800000;3210.6700000;62
BTSX.ETH/USD;60;20210829;120000;3208.1800000;3221.4600000;3194.3000000;3213.5200000;276
BTSX.ETH/USD;60;20210829;130000;3209.5800000;3212.2300000;3194.8000000;3205.0300000;261
BTSX.ETH/USD;60;20210829;140000;3208.1600000;3211.1800000;3194.9500000;3204.4800000;200
BTSX.ETH/USD;60;20210829;150000;3206.4200000;3210.2100000;3183.8700000;3183.8700000;93
